id,username,name,followers,friends,deg
305239747,el_dogerino,別当 薫,0,1336,23
15173863,ArtRand,ArtRand,160,968,23
2225674736,becrash76,Boris Steiner,22,94,23
17997259,ejanev,Emil Janev,577,2997,23
1036863199331708928,MarianBostan1,Marian Bostan,39,785,23
21081352,neilmcer,Neil Mc Erlean,297,350,23
1494660061,rodrigolimasss,Rodrigo Lima,175,537,23
2208626197,ctrscr,Cеntral Sсrutinizer,80,828,23
415025257,oNouguier,NOUGUIER Olivier,455,445,23
44125842,serifkapic,Serif Kapic,48,280,23
535354329,AllegroJazzz,Francesco la Torre,88,944,23
2761751443,the_willson_,John Doe,267,4859,23
28632886,francoissaab,"Francois M Saab ( Diplôme ingénieur, MS.A.Sc)",128,1011,23
746064807464407044,L4R43,L4R4,39,711,23
299691680,hakimovitch007,hakimovitch,1,112,23
1511059435,AdrienAubel,Adrien Aubel,86,489,23
527170483,fluency_03,fluency03,84,1176,23
852426362287783936,abhshek96,Abhishek Pawar,15,504,22
374363728,gaurhari1187,gaurhari,69,678,22
1512246300,jerry_amit,Amit Christian,267,4927,22
2945931107,volodymyr4tw,Volodymyr,6,74,22
87167343,jlhervo,Jean-Loïc HERVO,56,162,22
3067421461,manjunath_t_m,Manjunath T M,40,131,22
250881433,davidpuleri,David Puleri,210,529,22
93793089,jyotir_mishra,x-sickular,71,139,22
955121038404317184,pintail_ai,Pintail.ai,4,219,22
190396185,burrouz,Serhii Shevchyk,43,123,22
935982545145036800,WizzyWooz,Wizzy-wooz,0,35,22
14304589,kjsingh,KJS,137,821,22
883771424795746305,giladfo,giladfoyer,18,232,22
2252557843,samyg1988,guang,9,251,22
2356367738,Chewableeeee,Sonic Youth,25,594,22
90050552,felixamerbauer,Felix Amerbauer,17,90,22
14639202,johnlack,johnlack,16,549,22
539649266,1macias1,Juan Macias,493,1230,22
1608607219,MigsarNavarro,Migsar Navarro,1281,4900,22
1638296424,mushtaq_khawar,khawar mushtaq,79,1338,22
32795519,araikgrigoryan,Araik Grigoryan,17,527,22
56325197,marcolehmann,Marco Lehmann,52,207,22
478443176,mpalkus,M Palkus,35,463,22
1369865042,FrancisBrosnanB,Francis Brosnan Blqz,156,304,22
122977787,dcastelltort,Damien Castelltort,181,524,22
29785639,icojo,Ion Cojocaru,80,302,22
232556529,elperonr,Tomasz Perek,45,127,22
1092389532,paradigmwarp,paradigm warp,3,132,22
471456822,City81Ltd,Geraint Jones,188,279,22
1943772168,xsistens,Christian Kirchner,11,101,22
987624144903835648,HontaVitalii,Vitalii Honta,28,79,22
39830207,ryan_d_hartman,Ryan Hartman,119,232,22
19059366,martinwoxneryd,Martin Woxneryd,89,248,22
567269183,levente_molnar,Levente Molnar,6,74,22
585954558,kotobotov,Dima Kotobotov,19,92,22
864499671795867648,Lance_Dai233,戴梁辉,2,168,22
3284141208,GuptaSrinjay,sandeep gupta,45,780,21
3180004740,ya_feng_li,YaFengLi,10,119,21
32838320,kodemaniak,Carsten Saathoff,189,455,21
18682558,goldobin,Oleksandr Goldobin,47,217,21
874520102,elh4ss4n,El Hassan,101,613,21
4557054384,diehardankush,Ankush Singh,19,148,21
318703526,jwcubed,James Warren,80,388,21
3710333055,MikolajKromka,Mikołaj Kromka,18,135,21
70660603,dersteppen,dersteppen,1468,2452,21
336739108,MizanurRahman35,Mizanur Rahman,198,2323,21
4838212880,yxf07,叶小枫,25,284,21
60507429,shayshim,Shay Shimony,4,107,21
278153728,cilwi,Sylvie Neu,29,193,21
18304889,jeffreyr_97,YayoInnovationPeru,70,1007,21
2912708013,FazilDoBrazil,Fazil doBrazil,44,852,21
241264451,cyrillk,Kirill Kulikov,72,295,21
72892114,romanNekhor,Roman Nekhoroshev,102,901,21
218793419,vitojeng,vitojeng,29,123,21
134908478,theDavePrice,Dave Price,18,104,21
15210283,Ihnaut,Tuan Le,38,286,21
14064107,mgenereu,mgenereu,72,350,21
95660092,twsungq,SunGQ,11,212,21
719660685,RutowiczJarek,Jarek Rutowicz,18,151,21
877282055889068033,fabiomgpinheiro,Fabio Pinheiro,25,73,21
1678751797,mostlycode,Mostly Code,224,867,21
487962906,Heliocene,Yury Liavitski,83,341,21
2943924593,kk0mp,@kk0mp,34,2873,21
23181800,mothersh1p,Gigamegs,30,602,21
608026623,rtimush,Roman Timushev,113,129,21
149867554,bchazalet,Boris,31,83,21
561959617,johnHeason,john,9,208,21
272095574,kylebaylor,Kyle Baylor,22,90,21
74374117,balijepalli,Preetam.Balijepalli,212,1056,21
806340243528044548,JennaVanHandel1,Jenna Van Handel,239,4274,21
4752990486,xiaotunza,Lei,18,261,21
999996358978363392,hiqualitypl,Krzysztof Komorowski,15,139,21
804528927167217664,Karthikbeju,Karthik B,17,665,21
435140475,rgielczowski,Rafał Gielczowski,28,129,21
900362853756141568,MikeSchneebABB,Michael Schneeberger,11,58,20
344392903,_AliFirat,Ali-Firat Kilic,131,409,20
4094299227,oliver__mackey,Oliver Mackey,22,536,20
2239172628,SiriousJoke,SiriousJoke,72,472,20
421007763,bondar_yegor,Yegor Bondar,22,151,20
336074163,nserfontein,Nico Serfontein,24,133,20
23795726,geoffjentry,Jeff Gentry,855,807,20
842723884084449282,jacek7989,Jacek Szewczyk,2,141,20
2715301250,Karthick_Kishor,Kishore Karthick,26,158,20
19543980,ilroberts,iwan roberts,442,1634,20
260389486,aut0mat0n1c,randy shepherd,139,207,20
485112526,kiranbayram,Bayram,40,111,20
936002510,MattMcCline,Matt McCline,97,565,20
935938090593587201,RubenBatamack,Jacques Ruben Batamack,231,3511,20
1355698519,techbro8,NYCbromo,5566,2442,20
19289014,shawndowns,Shawn Downs,52,262,20
114121147,rajeshjesuaj,Rajesh Kumar Jesuraj,61,104,20
221733351,yunglinho,yunglin ho,385,106,20
142044571,adrobisch,Andreas Drobisch,167,235,20
937250729407868929,shivaShriti,Shriti,3,59,20
12352982,j5ik2o,かとじゅん@自動調理家電への依存性,5819,1933,20
407082542,Functors,Functor,584,4102,20
925140366,cocorosiekz,YuanQing Zhao,8,239,20
143689329,LuiscaGuerrero,Luis Guerrero,240,558,20
2972094747,Tjukurrpa,Tjukurrpa,10,102,20
506635955,MiladinovDaniel,Daniel Miladinov,121,396,20
230402860,akaRahim,Rahim Khan,59,706,20
16891036,fabiofumarola,fabiofumarola,243,635,20
231981381,bossertue,William,272,1451,20
2706293875,hmmm200,hmmm,10,828,20
406015673,HarshitPatel09,Harshit Patel,29,349,20
5732922,kawachi,KAWACHI Takashi,718,571,20
864673406,emilyaherbert,Emily Herbert,225,525,20
2401954177,NitroEng,Nitro Engineering,238,158,20
860418967,RupeshMore9,Rupesh More,36,350,20
126483860,niebloomj,Baruch Jacob Niebloom,87,381,20
91815942,mananoreboton,Manuel Bueno,118,219,19
123797739,per_arneng,Per Arneng,75,151,19
55576161,urannio,José Blanco,134,1209,19
53608731,shanielh,Shani Elharrar,45,234,19
882562504202768384,JamesiWork,搬砖工·甘罗,146,839,19
3323571525,kadamooro,Davide Cadamuro,63,284,19
2193035857,MiroslavCsonka,Miroslav Csonka,15,387,19
843651426,chengpohi,chengpohi,6,119,19
221845955,MrCloudius,Frans W.van den Berg,36,91,19
19891278,klaeufer,Konstantin Läufer,263,293,19
141435784,madhusudhanmms,Madhusudhan Masineni,223,3373,19
97070148,cyberjar09,Cyber Jar,153,614,19
2588882082,andreinpricop,Andrei Pricop,69,1082,19
48644524,pere_barcelo,Pere Barceló 🎗️,168,189,19
938386170249179136,fby_conf,F(by) Conference 2020,384,143,19
306398721,SalmaElMamoon,Salma El Mamoon,69,154,19
164513388,rodrigogdea,Rodrigo GdeA,42,115,19
966320371568816128,gWfeKIIH8Wxbxny,秋,90,1271,19
17782200,fbullo,fbullo,120,1636,19
3886570454,kyuksel1,Kaan Yuksel,26,83,19
796951235949510656,anveshacutesoft,anvesh_acutesoft,78,1172,19
1034321576588701696,v_hubli,royal,363,4796,19
748754160363778049,sageawiseman,sage,17,540,19
1325297124,kluyev_nikolay,hartex,13,171,19
273186227,GDog,Gordon Morrow,40,841,19
2258867487,fralken,Francesco MDE,24,203,19
29983755,nakul02,Nakul Jindal,74,916,19
3432481859,Marc_Galera,Marc Galera,5,113,19
2970781896,tnt2411,Will,4,83,19
2680384670,david_nadoh,david,20,128,19
870017281040019456,pixelitystudio,Pixelity,23,433,19
861389454673674240,Relativity3News,Relativity³ News,3,141,19
1403163606,takaya_tim,tim_hilton,222,855,19
596209492,siddharth__k,Siddharth,368,1066,19
554411342,DasYones,ʏmmiႱ ꙅɘᴎoႱ,45,360,19
154380204,robsonoduarte,Robson Duarte,208,615,19
906721477260607488,sebastien_pel,Sebastien Pelletier,341,774,19
17669487,bigknife,bigknife,17,81,19
210942046,_mdulac,Mathieu Dulac,639,1043,19
741194964,SergiArrufat,Sergi Arrufat,4,140,19
284936128,KE7CFN,Colin Williams,11,157,19
930571478285864963,brighter_code,Brighter Code,24,68,19
876474442318262272,nimae67,Nima Ebrahimpour,17,353,19
839470028579811328,baronX11,Baron X,3,217,19
541450199,Jakub_Dziworski,Jakub Dziworski,158,175,19
212984079,handlm,Martin Handl,65,289,19
3386434108,istvanlpapp1,"Istvan, Papp",8,240,19
205775883,bmdesignhki,Asko Kauppi,777,1873,19
2242505862,jojosbornix,Jo Osborne,259,516,19
330691867,rmmeans,Ryan Means,297,278,19
2439841860,RadoslawGniadek,Radoslaw Gniadek,9,98,18
89720934,eugene__sy,Eugene Sypachev,78,522,18
15600070,knkmx,knkmx,94,719,18
390269564,Starzu93,Mateusz Starzec,12,43,18
9572232,flmendes,Flavio Luiz Mendes,460,610,18
1319441059,afroozeh_amir,Amir afroozeh,40,233,18
347494598,sienkiewicz_pat,Pat Sienkiewicz,34,172,18
4774567361,pamalheiro,Peter M,57,386,18
924214026103611392,morek_martin,Martin Morek,7,113,18
1037776201,CaiusSivjus,Aly Sivji,1479,4175,18
1192168739703275521,rockthejvm,Rock the JVM,20,25,18
2379365557,amichalo,Andrzej Michałowski,104,193,18
9100912,anilgursel,Anil Gursel,68,387,18
37109824,tushar_kale,Tushar Kale,79,1705,18
147240337,Devilatplay13,Ravi Subramanian,15,38,18
2516140408,wfeliperojase,Felipe Rojas,2,114,18
318868265,bkusumakar,kusumakar,26,171,18
1079830027263459329,OmerPeri1,Omer Peri,1,95,18
719376931192352769,thegarbutt,Andrew,31,240,18
65685636,kyss_kyss,Olya Kusaeva,20,97,18
613370942,Vikeman,Vikas Chitturi,159,2069,18
16272871,appaquet,André-Philippe,380,948,18
25710082,darrenjw,Darren Wilkinson,1702,429,18
823676449,jmontroy90,John Montroy,34,99,18
2369146620,priestus6,God has healed,20,228,18
2352305593,RNowak3,Rafał Nowak,104,395,18
14047443,b0c1,b0c1,146,270,18
919986046862999552,jonyr0y,Jony Roy,4,325,18
826126549552295937,krishna_hiringu,krishna kk,151,2737,18
170616825,Scyks1,Ronald,15,41,18
7563572,tjclancy,Thomas Clancy,611,1788,18
21588945,sarbog,Stephen Arbogast,4,69,18
794278227204308994,Dekartez,Tomi Kartesalo,15,339,18
404778706,gradzislaw,Radzisław Galler,70,187,18
1725788070,JonathanChayat,Jonathan Chayat,16,97,18
177042791,c_spinetta,Cristian Spinetta,137,265,18
2549577372,AColdZero,Brahim AMEKRAZ,134,546,18
93288155,marq84,Marcus,117,257,18
1235123334,ihrimech,15m41l,20,137,18
2354938339,gwilkowicz,gw,10,244,18
35056747,mazebrains,Maze Brains,27,195,18
839682866,odenzo,Steve Franks,203,683,18
14978709,zikolach,Nikolay Kushin,2010,2057,18
108031575,jordan23qi,jordan23,2,490,18
310811797,rahul_chitturi,Rahul,25,77,18
224827472,waseemtaj99,Waseem Taj,57,466,18
3609174257,meucaa,Lucas Vuillier,35,81,18
14590612,timcharper,Tim Harper,437,396,18
138322587,BalrajaSubbiah,Balraja Subbiah,2,1030,18
2188485847,darionyaphet,darion,36,652,18
21275948,gentlesik,Shin Hyosik 🎗,16,251,18
107653398,zhyInT,haiyuan zhang,14,150,18
260419516,nicolaspeters,Nicolas Peters,136,604,18
41138912,dustingetz,Dustin Getz,969,2196,18
754110647214874625,softwarewhys,Karl Bielefeldt,83,424,18
378454798,gutiory,Jose Gutierrez,211,263,18
220185880,firesoftgr,philippos papadatos,126,697,18
4705264092,_povder,chris,30,68,18
3296557822,johnsontolulop7,johnson tolulope,47,288,18
446155720,ssivakumar77,Sivakumar,9,116,18
17616975,hayssams,hayssams,242,193,18
843464569557147649,ramuddanti1991,ram,3,294,18
493849507,_sjoss,salmon josselin,98,271,18
3091914370,expertio,Dev Expert,1,75,18
1705172826,souza_aleff,Aleff Souza,59,468,18
713450268311044096,camomorales,Camilo Morales,17,81,18
115833511,poonamthawani,Poonam Thawani,50,121,18
24175067,kevin_rood,Kevin Rood,102,2008,18
14541776,DataDuke,Benjamin Nothdurft,2212,3239,18
105703129,ayontinka,ayon sanyal,10,65,18
37022545,matroska80,Tobia Loschiavo,96,274,18
228649820,kenshin520,Steven Yang,25,183,18
1145643728088064000,juanjo859,juanjo85,7,121,18
182120361,yooneo,Neo Yuchen,16,112,18
99349183,OPirson,🌳 Olivier Pirson — OPi 🇧🇪🇫🇷🇬🇧,320,1815,18
2553869305,mauriciocj96,Mauricio Cardona J,7,118,18
199423406,Luegg1,Luegg,61,175,18
110950854,nrajkumarji,rajkumar natarajan,11,54,18
3311598712,foat_akhmadeev,Foat Akhmadeev,35,134,18
147981423,KimEeckhout,Kim Eeckhout,93,188,17
135517888,mhrimaz,Hossein Rimaz,350,1136,17
792267552,kristopha_a_o,christopher,286,583,17
1063812789540741120,imamarxist,Nazis love to cry about milkshakes,75,887,17
1410076076,bharath96638840,Bharath Kumar A,27,177,17
3294367247,ricardo_buera,Ricardo Buera,6,1387,17
743369176325099526,kasia_kittel,Kasia Kittel,53,128,17
2981304550,__0x414c__,0͍̟͈̄̂͌x̞̬͚̱̅̐ͪͥͅ4̧̜̲͆1̴͈͚̲ͩ̒ͥͅ4̘̹̘͊̃̓c̳ͨ͊̈ͫ,50,1000,17
2903318052,bistaumanga,Umanga Bista (उमङ्ग),294,394,17
37822053,royojiligwe,Roy,80,517,17
240722531,EldarSilver,Rubén Martínez,1919,4993,17
227551555,xilefzemog,Felix Gomez,29,160,17
206645598,javinpaul,javinpaul,21514,7951,17
17509144,mike_reidy,Mike Reidy,176,530,17
86509491,aaronpritzlaff,Aaron Pritzlaff,64,134,17
388642295,jabdussa,Anwar Abdus-Samad,15,81,17
196949561,sunluning,hell0sb,93,931,17
69023352,jason_wwang,Wang Chunbai,74,1258,17
1015100522,konradtendera,Konrad Tendera,46,196,17
45365900,huodon,东东,56,1162,17
403092933,GandhiBadger,FrostD,127,334,17
330188188,GillesCornu,Carbace Gollegtor,248,1279,17
1891524908,PSanjuanSzklarz,Pawel SanjuanSzklarz,117,329,17
14567381,dassum,sumeet das,119,1970,17
31438771,huafu,Jacky,17,279,17
981355315630239745,coursenames,Coursenames,8,137,17
210850867,oripw,Ori Popowski,6,128,17
3312801814,dr_mdbadawi,mohamed badawi,59,605,17
1059362841805905920,kolbo16,kolbo,0,36,17
46293472,EnergyThen,Henry,23,74,17
1049637434269536256,DubScala,Dublin Scala User Group,80,51,17
620980363,p_nosal,Paweł Nosal,9,122,17
27749403,lysebraate,Alfred Lysebraate,146,322,17
2945805405,kubbaq,Jakub Konik,46,607,17
203255111,svsokolov,sergey sokolov,8,93,17
102658480,fabioveronez,Fabio Veronez,65,280,17
294679371,stsdema28,Stavros Demarchos,76,389,17
24345511,custommonkey,Jeff Martin,54,146,17
1485018336,MascettiPaolo,Paolo Mascetti,32,108,17
3051453886,lewismj_waioeka,Michael Lewis,460,701,17
112427227,bartekpiech,Bartek Piech,179,397,17
53117170,_skyr,Skyr,448,643,17
386434074,herveDarritchon,Hervé DARRITCHON,57,224,17
1011389370035834880,Michael50357233,Michael Newman,8,344,17
18648033,ori_cohen,Ori Cohen,15,155,17
324505234,dspiechu,Dawid Śpiechowicz,86,516,17
27823873,vashciuc,Vasciuc Vadim,12,81,17
1748864856,shawndgarner,Shawn Garner,128,184,17
14782673,nboire,Nicolas Boire,440,1536,17
950867115061506048,AllInWithOneOut,All In with One Out,109,1142,17
825006511,nicolas__morin,Nicolas Morin,252,637,17
103684595,tsechov,tsechov,5,128,17
175152719,YOEL_B,Yoel Benharrous,138,757,17
91070042,ricmancio,Riccardo Mancinelli,928,2621,17
563978098,djexns,Djex {⚡️} #Bitcoin,364,1979,17
146840462,renkaige,Renkai Ge,21,218,17
115780846,MichaelLedin,Michael Ledin,48,189,17
4885032975,rmak_dev,rmak,39,353,17
819180480,mr0gur,Paweł Wlazło,40,523,17
12302882,stevetursi,Steven Tursi,576,514,17
20429653,hlysig,hlysig,415,599,17
760267392,Yaca__,Jacek Kaczmarek,2,37,17
879532084389216256,dev_trent,Trent,38,733,17
342017837,jordi_aranda,Jordi Aranda🎗,488,420,17
59493834,natarebeja,nata rebeja,34,107,17
2986200966,john_thomas03,john thomas,33,217,17
744345482,LeonhardtDavid,David Leonhardt,76,139,17
932696336,pikitgb,Juan Viamonte,95,678,17
381080366,ycchiranjeevi,Yannam C Chiranjeevi,198,644,17
2270155586,PasiYrttimaa,Pasi Yrttimaa,84,505,17
3307940867,vagmcs,Vagelis Michelioudakis,58,311,17
610325583,dje_guido,jeremy guido,12,82,17
133617483,jpkakkassery,Jayaprasad K,9,107,17
194894500,fnowak1977,Frédéric Nowak,76,480,17
449663045,ThayaNathan,Thaya,46,1350,17
20047580,agiledigital,Agile Digital,537,731,17
3043879139,SilvioMarijic,Silvio Marijić,65,287,17
146926128,cmfriend1979,Chris Friend,160,1275,17
4279888881,olivertupran,Oliver,10,85,17
135590943,t00cool,David Lynam,165,638,17
105247934,chavdarch,Ch.Cher,30,203,17
55507363,peetro,Matias Petrone,112,518,17
16449273,_ramoreira,Ricardo Moreira,61,159,17
735422904,universer1,Yi Chen,3,67,17
459930270,gantamk,MK Ganta,139,220,17
48036610,R0bKnapen,Rob Knapen,566,1225,17
924000540845060098,acbrighton,Allan Brighton,3,42,16
2230584562,ScalaBcn,Scala Bcn,304,89,16
550438507,dragosbataie,dragos bataie,1,109,16
861466800919203841,_since1986_,Fan Zhang,11,846,16
1534594350,k_sumanreddy,Sumanreddy K,28,400,16
868856625720852480,kamil_duda_,Kamil Duda,16,298,16
157093599,arjanwulder,Arjan Wulder,88,155,16
260509503,geechand,Ganesh Chand,58,121,16
537137196,ayushmishra2005,Ayush Mishra,181,136,16
806078665603878912,robustalsek,Wayne,9,61,16
99881483,abhinavsolan,Abhinav Solan,248,929,16
14881485,HusseinMorsy,Hussein Morsy,328,839,16
4766701212,gd6488,Nadeem  Ahmad,3,452,16
966056162121699329,automata_studio,Kristof at Automata Studio,35,1280,16
3142124614,lightspeed7,David Buschman,49,149,16
