id,username,name,deg
833729730427940865,ScalaUA_Conf,ScalaUA Conference,2544
1382893914,ScalaIO_FR,ScalaIO_FR,1963
41074991,LunatechLabs,Lunatech,1151
233872539,mapastr,Mario Pastorelli,73
49316078,SIPgreen,Yoel Garcia Diaz,54
36755714,zarinfam,Saeed Zarinfam,52
35203517,jeanhelou,Jean Helou,51
978928767719657473,scalanantes,Scala Nantes User Group,49
915182886843830275,woodbridge_carl,Carl Woodbridge,46
14296308,IvanoDiana,IvanoDiana,46
135487373,Ebiznext,EBIZNEXT,44
14368844,timstewart,timstewart,43
16126822,nicolasleroux,nicolasleroux,43
172605143,Rodricifuentes,Rodri Cifuentes,42
18240882,NourdineBghaz,Nourdine @CodeWorks,42
20348863,RickBueker,Rick Bueker,42
20768176,MDangerfield,Martin Dangerfield,40
1680370392,sschtwitt,Sergey Scherbina,37
108715950,dhoogenboezem,Daan Hoogenboezem,36
14775620,wgren,Lars Westergren,35
468621928,chanksleroux,Alexandre Delègue,34
702604969615052800,MRElsberry,Maureen Elsberry,34
327857624,atiquilt,Atiq Sayyed,32
618332003,polyulya,Yuriy Polyulya,32
1445834346,ikryvorotenko,Ivan Kryvorotenko,31
171419436,julienrf,Julien Richard-Foy,31
148870177,jasperdenkers,Jasper Denkers,31
327071779,matthiasnehlsen,Matthias Nehlsen,30
895173047380045824,danieljsmit,Daniel Stallworth,30
2620500454,alena_burmako,Elena Burmako,29
16110168,adilakhter,Adil Akhter,29
1949006215,karolchmist,Karol Chmist,29
12845892,Bilki,Roberto Serrano,29
67873185,georgerball,George Ball,28
498072533,FrankZinner,Frank Zinner,28
568959501,skaldarnar,Tobias Nett,27
855403110411509761,LunatechFR,Lunatech France,27
1064451525307711489,sqooba_io,Sqooba,27
766550111857971201,emanuel_lal,Emauel Lal,27
179838653,Pietrotull,Pietari Kettunen,26
39995937,ajbiscardi,AJ Biscardi,26
59112110,rakeshgl,Rakesh GL,26
4808614249,WilliamBatu,William Batu,26
14191399,BartSchuller,Bart Schuller,25
105259977,parwenaker,Pär Wenåker,25
172921389,clever_cloud,Clever Cloud,25
17257535,samklr,Sam Bessalah,25
227611526,smusevic,saso musevic,24
35745065,zazrivec,Ján Zázrivec,24
916498272004509696,PittFo,Edgar Parra,24
15863842,VanDonselaar,Vincent v. Donselaar,24
192662205,jmilenko87,Milenko Jovanovic,24
67882517,npcevans,Nick Evans,24
733560298045464576,LaffezAntoine,Antoine Laffez,24
611725581,morpheyesh,Yeshwanth kumar,24
48291605,EmmanuelDemey,Emmanuel DEMEY,23
16944310,nmartignole,Nicolas Martignole,23
47607531,adamconder,Adam Conder,23
18356316,tyrcho,Michel Daviot,22
141184524,fsznajderman,Fabrice Sznajderman⚗️,22
1395304472,dhlanner2,David Lanner,22
19059366,martinwoxneryd,Martin Woxneryd,22
787084593304219648,lteqgt,Sebastian Harko,22
250881433,davidpuleri,David Puleri,22
14590166,svraghavan,svraghavan,22
2945931107,volodymyr4tw,Volodymyr,22
1332214568,irsital,Ishan,22
15210283,Ihnaut,Tuan Le,21
4069127297,roccomathijn,Rocco Mathijn,21
19586005,barredijkstra,Barre Dijkstra,21
2912708013,FazilDoBrazil,Fazil doBrazil,21
75276619,berngp,Bernardo,21
85916358,thomasPoc,Thomas Poc,21
524346043,oussema2k,Oussema TOUKEBRI,20
281126525,JoshARhoads,josh rhoads,20
1485623630,helsonkumar,Helsonkumar,20
105756609,sarp_burak,sarp,20
330691867,rmmeans,Ryan Means,20
920201098752937984,JanRecruits,JanRecruits,20
2706293875,hmmm200,hmmm,20
337216527,OthmanDoghri,Othman Doghri,19
2414601722,odylewski,Oskar Dylewski,19
3311598712,foat_akhmadeev,Foat Akhmadeev,19
6613472,MarcelHarkema,Marcel Harkema,19
152938663,dsouflis,Dimitrios Souflis,19
3699800062,santiago__scala,Santiago Scala,19
187104454,LagosScala,LagosScala,19
83856327,steve_objectify,Steve Chaloner,19
2243411983,BSuresh32078314,B.Suresh,19
3883462035,scalalexpert,Alexander Korchagin,18
21588945,sarbog,Stephen Arbogast,18
459930270,gantamk,MK Ganta,18
182120361,yooneo,Neo Yuchen,18
713450268311044096,camomorales,Camilo Morales,18
260419516,nicolaspeters,Nicolas Peters,18
912581265982881792,lightbendemea,Holly Wilson,18
1140795000,Scalabitz,Scalabitz,18
15673595,orrsella,Orr Sella,18
27749403,lysebraate,Alfred Lysebraate,18
386434074,herveDarritchon,Hervé DARRITCHON,17
630725783,grbalcerek,Grzegorz Balcerek,17
610325583,dje_guido,jeremy guido,17
29430707,hanlho,Hans L'Hoëst,17
4279888881,olivertupran,Oliver,17
297400906,RomualdBassinot,Romuald Bassinot,17
2220822256,prinsloo_petrus,Petrus Prinsloo,17
524451797,bvoiturier,Benjamin Voiturier,17
184857688,types4life,James Kionka,17
51206878,farhad_master,farhad,17
135517888,mhrimaz,Hossein Rimaz,17
201796648,bronekot,Oleg,17
92262541,narzissm,Narzissm,17
108537485,andreiarion,andreiarion,16
1270896872,ryangcase,Ryan,16
1169767178,Koisell,Koisell,16
2164910209,yannickweibel,Yannick Weibel,16
23758777,bverbeken,Ben Verbeken,16
16113474,RoelVanderPaal,RoelVanderPaal,16
14234708,torbjornvatn,🔨🐻 Torbjørn,16
2421637518,bennylee008,bennylee,16
35609680,zouzias,Tasos Zouzias,16
192935983,victormendezr,Víctor Méndez,16
149950553,_sqz,Artem,15
